,fqdn,vt_duration,vt_count,vt_mal_count,vt_ratio,firstseen,lastseen,#query,#ip,#ns,ns_matching,#soa,soa_matching,label,positives,response_code,rlength,url_after_redirects,url,domain_malicious,suspicious_tld,length,entropy,fake_tld,brand,pop_keywords,similar,is_idn,minus,num_subdomains,mean_urls_per_subdomain,mean_path_depth_per_subdomain,mean_query_parameters_per_subdomain_paths,mean_path_length_per_subdomain_paths,mean_number_of_popular_keywords_per_subdomain_paths,url_length,#query_parameters,#dots_in_path,#brands_in_path,#similar_keywords_in_path,#suspicious_keywords_in_path,Alexa_Rank_Avg,Is_FQDN_In_Alexa_1Year
1417,phimnhanh23h.blogspot.com.es,,,,,2019-10-22 19:58:22,2019-11-13 03:18:57,1516.0,18.0,1.0,True,1.0,True,0,6,"1176    1
Name: response_code, dtype: int64","1176    132647
Name: rlength, dtype: int64","1176    True
Name: url_after_redirects, dtype: bool","1176    http://phimnhanh23h.blogspot.com.es/search/lab...
Name: url, dtype: object","59    True
Name: domain_malicious, dtype: bool",N,28,0.48703642076587306,0,0,0,0,N,0,2,81.0,3.0,0.0,15.825130999999999,0.0,82,1,3,0,0,0,1000000.0,False
1418,xiraz.blogspot.com,37756800.0,14.0,14.0,1.0,,,,,,,,,0,5,"1701    1
Name: response_code, dtype: int64","1701    26551
Name: rlength, dtype: int64","1701    True
Name: url_after_redirects, dtype: bool","1701    http://xiraz.blogspot.com/search/label/Pilot%2...
Name: url, dtype: object","162    True
Name: domain_malicious, dtype: bool",N,18,0.474331689752471,0,0,0,0,N,0,1,52.22222,2.7777777,0.0,15.893939000000001,0.0,82,1,2,0,0,0,1000000.0,False
1419,vciga.dyndns.org,26092800.0,7.0,6.0,0.8571428571430001,2015-10-08 00:28:15,2020-09-04 04:31:53,1918.0,302.0,1.0,True,1.0,True,0,6,"1092    1
Name: response_code, dtype: int64","1092    5059
Name: rlength, dtype: int64","1092    True
Name: url_after_redirects, dtype: bool","1092    http://vciga.dyndns.org/Mykael/
Name: url, dtype: object","517    False
Name: domain_malicious, dtype: bool",N,16,0.4375,0,0,0,0,N,0,1,42.666668,3.231884,0.0,15.678533999999999,0.0,64,1,2,0,0,0,13691.607,False
1420,popikapakfotograflari.blogspot.ru,0.0,1.0,1.0,1.0,2019-10-28 20:45:07,2019-11-11 09:33:43,10.0,4.0,1.0,True,1.0,True,0,7,"562    1
Name: response_code, dtype: int64","562    115470
Name: rlength, dtype: int64","562    True
Name: url_after_redirects, dtype: bool","562    http://popikapakfotograflari.blogspot.ru/2012/...
Name: url, dtype: object","421    True
Name: domain_malicious, dtype: bool",N,33,0.45492606192250956,0,0,0,0,N,0,1,87.119316,2.9829545,0.0,6.7371490000000005,0.0,81,1,2,0,0,0,1000000.0,False
1421,facebook--designer.blogspot.com,9331200.0,9.0,9.0,1.0,,,,,,,,,0,5,"681    1
Name: response_code, dtype: int64","681    76459
Name: rlength, dtype: int64","681    True
Name: url_after_redirects, dtype: bool","681    http://facebook--designer.blogspot.com/
Name: url, dtype: object","246    True
Name: domain_malicious, dtype: bool",N,31,0.5049014313339296,0,1,0,1,N,2,1,39.333332,1.0,0.0,0.0,0.0,71,1,2,1,0,0,1000000.0,False
1422,download2266.mediafire.com,22118400.0,50.0,0.0,0.0,2011-05-31 10:45:03,2020-09-29 23:21:44,414962.0,1.0,5.0,True,1.0,True,0,8,"1739    1
Name: response_code, dtype: int64","1739    27600
Name: rlength, dtype: int64","1739    True
Name: url_after_redirects, dtype: bool","1739    http://download2266.mediafire.com/wfoied017kwg...
Name: url, dtype: object","163    False
Name: domain_malicious, dtype: bool",N,26,0.4745271833131321,0,0,0,0,N,0,1,91.433525,3.0,0.0,10.839222,0.0,82,1,2,0,0,0,1000000.0,False
1423,pronadult.blogspot.mx,,,,,2019-10-22 15:47:31,2019-11-13 03:55:30,853.0,18.0,1.0,True,1.0,True,0,6,"617    1
Name: response_code, dtype: int64","617    56593
Name: rlength, dtype: int64","617    True
Name: url_after_redirects, dtype: bool","617    http://pronadult.blogspot.mx/search/label/foto...
Name: url, dtype: object","72    True
Name: domain_malicious, dtype: bool",N,21,0.47311770210049775,0,0,0,0,N,0,1,82.75,2.9444444,0.0,41.797157,0.0,81,1,2,0,0,0,1000000.0,False
1424,pcgame209.blogspot.com.es,,,,,2019-10-22 17:22:15,2019-11-13 02:29:40,1772.0,19.0,1.0,True,1.0,True,0,6,"1624    1
Name: response_code, dtype: int64","1624    121132
Name: rlength, dtype: int64","1624    True
Name: url_after_redirects, dtype: bool","1624    http://pcgame209.blogspot.com.es/2015/01/downl...
Name: url, dtype: object","44    True
Name: domain_malicious, dtype: bool",N,25,0.4729331572230993,0,0,0,0,N,0,2,72.734375,2.875,0.0,12.962978,0.0,82,1,3,0,0,0,1000000.0,False
1425,amazingplace247.blogspot.com,33782400.0,16.0,16.0,1.0,,,,,,,,,0,6,"872    1
Name: response_code, dtype: int64","872    113506
Name: rlength, dtype: int64","872    True
Name: url_after_redirects, dtype: bool","872    http://amazingplace247.blogspot.com/2017/10/vi...
Name: url, dtype: object","560    True
Name: domain_malicious, dtype: bool",N,28,0.5048935605518972,0,0,0,1,N,0,1,60.2,1.9,0.0,18.389128,0.0,81,1,2,0,0,0,1000000.0,False
1426,bestseolucknow.blogspot.com,31104000.0,5.0,4.0,0.8,,,,,,,,,0,8,"575    1
Name: response_code, dtype: int64","575    84745
Name: rlength, dtype: int64","575    True
Name: url_after_redirects, dtype: bool","575    http://bestseolucknow.blogspot.com/search/labe...
Name: url, dtype: object","305    True
Name: domain_malicious, dtype: bool",N,27,0.46304368652327377,0,0,0,0,N,0,1,63.33333199999999,2.7142856,0.0,16.136044000000002,0.0,81,1,2,0,0,0,8521.187,False
1427,conradsupport-getgoods.zendesk.com,10108800.0,10.0,9.0,0.9,2018-09-10 09:16:21,2020-09-15 21:05:37,106.0,8.0,7.0,True,1.0,None,0,5,"694    1
Name: response_code, dtype: int64","694    1933
Name: rlength, dtype: int64","694    True
Name: url_after_redirects, dtype: bool","694    https://conradsupport-getgoods.zendesk.com/hc/...
Name: url, dtype: object","580    False
Name: domain_malicious, dtype: bool",N,34,0.4893361474753251,0,0,1,0,N,1,1,98.0,2.2,0.6,9.308061,0.0,81,1,2,0,1,0,1000000.0,False
1428,pemulungnews.blogspot.mx,0.0,1.0,1.0,1.0,2019-10-22 21:31:04,2019-11-13 02:57:36,953.0,18.0,1.0,True,1.0,True,0,7,"1004    1
Name: response_code, dtype: int64","1004    95697
Name: rlength, dtype: int64","1004    True
Name: url_after_redirects, dtype: bool","1004    http://pemulungnews.blogspot.mx/2013/01/3-jeni...
Name: url, dtype: object","378    True
Name: domain_malicious, dtype: bool",N,24,0.46895364895589314,0,0,0,0,N,0,1,78.584114,3.0,0.0,5.6336713,0.0,82,1,2,0,0,0,1000000.0,False
1429,lonelywifehook.blogspot.com.es,18489600.0,2.0,2.0,1.0,2019-11-03 12:56:46,2019-11-03 12:56:46,2.0,1.0,1.0,True,1.0,True,0,5,"1723    1
Name: response_code, dtype: int64","1723    25309
Name: rlength, dtype: int64","1723    True
Name: url_after_redirects, dtype: bool","1723    http://lonelywifehook.blogspot.com.es/2012/03/...
Name: url, dtype: object","505    True
Name: domain_malicious, dtype: bool",N,30,0.48096784096420353,0,0,0,0,N,0,2,76.0,3.0,0.0,0.0,0.0,82,1,3,0,0,0,1000000.0,False
1430,automationtestingsimplified.wordpress.com,28166400.0,10.0,10.0,1.0,,,,,,,,,0,8,"1622    1
Name: response_code, dtype: int64","1622    88360
Name: rlength, dtype: int64","1622    True
Name: url_after_redirects, dtype: bool","1622    https://automationtestingsimplified.wordpress....
Name: url, dtype: object","322    True
Name: domain_malicious, dtype: bool",N,41,0.49554943087585235,0,0,0,0,N,0,1,104.31579,4.7105265,0.0,10.502902,0.0,82,1,0,0,0,0,1000000.0,False
1431,mirialvysalas13.wordpress.com,,,,,,,,,,,,,0,8,"440    1
Name: response_code, dtype: int64","440    59658
Name: rlength, dtype: int64","440    True
Name: url_after_redirects, dtype: bool","440    http://mirialvysalas13.wordpress.com/2015/10/1...
Name: url, dtype: object","21    False
Name: domain_malicious, dtype: bool",N,29,0.4886709928012807,0,0,0,0,N,0,1,144.0,5.0,0.0,0.0,0.0,81,1,2,0,0,0,1000000.0,False
1432,am4zinkpics.blogspot.com.eg,28339200.0,41.0,41.0,1.0,2019-11-09 14:55:19,2019-11-09 14:55:19,2.0,1.0,2.0,True,1.0,None,0,6,"1370    1
Name: response_code, dtype: int64","1370    237003
Name: rlength, dtype: int64","1370    True
Name: url_after_redirects, dtype: bool","1370    http://am4zinkpics.blogspot.com.eg/
Name: url, dtype: object","611    True
Name: domain_malicious, dtype: bool",N,27,0.49477865450711106,0,0,0,0,N,0,2,35.0,1.0,0.0,0.0,0.0,68,1,3,0,0,0,1000000.0,False
1433,zz.zzux.com,,,,,2014-10-05 19:23:34,2020-09-06 06:16:30,10118.0,1.0,2.0,True,1.0,None,0,5,"887    1
Name: response_code, dtype: int64","887    0
Name: rlength, dtype: int64","887    False
Name: url_after_redirects, dtype: bool","887    http://zz.zzux.com/zzux.exe
Name: url, dtype: object","132    True
Name: domain_malicious, dtype: bool",N,11,0.3187925872038029,0,0,0,0,N,0,1,27.0,1.0,0.0,0.0,0.0,59,1,2,0,0,0,1000000.0,False
1434,a59.g.akamai.net,18921600.0,5.0,1.0,0.2,2010-08-23 21:52:34,2020-09-29 23:42:42,641993.0,2180.0,1.0,True,1.0,None,0,7,"1563    1
Name: response_code, dtype: int64","1563    5638
Name: rlength, dtype: int64","1563    True
Name: url_after_redirects, dtype: bool","1563    http://a59.g.akamai.net/f/59/9312/1m/ernstyoun...
Name: url, dtype: object","165    False
Name: domain_malicious, dtype: bool",N,16,0.40035244082077,0,0,0,0,N,0,2,89.95238,8.952380999999999,0.0,0.21295886,0.0,82,1,3,0,0,0,1000000.0,False
1435,diaocthinhvuong.blogspot.com,3024000.0,3.0,3.0,1.0,,,,,,,,,0,6,"812    1
Name: response_code, dtype: int64","812    2894
Name: rlength, dtype: int64","812    True
Name: url_after_redirects, dtype: bool","812    http://diaocthinhvuong.blogspot.com/2013/07/ph...
Name: url, dtype: object","622    True
Name: domain_malicious, dtype: bool",N,28,0.48659058799148336,0,0,0,0,N,0,1,87.42857,3.0,0.0,0.63887656,0.0,81,1,2,0,0,0,1000000.0,False
1436,babysydneylynn.blogspot.ru,41385600.0,38.0,38.0,1.0,2019-10-22 18:52:34,2019-11-13 03:38:54,1100.0,19.0,1.0,True,1.0,True,0,5,"1301    1
Name: response_code, dtype: int64","1301    76267
Name: rlength, dtype: int64","1301    True
Name: url_after_redirects, dtype: bool","1301    http://babysydneylynn.blogspot.ru/2008/10
Name: url, dtype: object","440    True
Name: domain_malicious, dtype: bool",N,26,0.46491179869774746,0,0,0,1,N,0,1,35.0,1.1428572,0.0,2.4494898,0.0,74,1,2,0,0,0,1000000.0,False
1437,amway-nutriway.blogspot.com,25488000.0,16.0,16.0,1.0,,,,,,,,,0,9,"1188    1
Name: response_code, dtype: int64","1188    71255
Name: rlength, dtype: int64","1188    True
Name: url_after_redirects, dtype: bool","1188    http://amway-nutriway.blogspot.com/search/labe...
Name: url, dtype: object","636    True
Name: domain_malicious, dtype: bool",N,27,0.5040379137663703,0,0,0,1,N,1,1,61.2,2.4666667,0.0,5.6450567000000005,0.0,82,1,2,0,0,0,1000000.0,False
1438,aflam-uk.blogspot.com,44496000.0,32.0,32.0,1.0,,,,,,,,,0,5,"258    1
Name: response_code, dtype: int64","258    31494
Name: rlength, dtype: int64","258    True
Name: url_after_redirects, dtype: bool","258    http://aflam-uk.blogspot.com/search/label/IP
Name: url, dtype: object","294    False
Name: domain_malicious, dtype: bool",N,21,0.4731177021004977,0,0,0,0,N,1,1,57.467625,2.856115,0.0,11.755369,0.0,76,1,2,0,0,0,9866.627,False
1439,itunesdoesnotrecognizeiphonenwnv.wordpress.com,41126400.0,149.0,149.0,1.0,,,,,,,,,0,5,"619    1
Name: response_code, dtype: int64","619    29450
Name: rlength, dtype: int64","619    True
Name: url_after_redirects, dtype: bool","619    http://itunesdoesnotrecognizeiphonenwnv.wordpr...
Name: url, dtype: object","306    False
Name: domain_malicious, dtype: bool",N,46,0.48381725512399876,0,0,0,0,N,0,1,54.0,1.0,0.0,0.0,0.0,81,1,0,0,0,0,1000000.0,False
1440,2010-kpss.blogspot.com.tr,43718400.0,32.0,32.0,1.0,2019-10-23 03:08:38,2019-11-13 02:40:12,764.0,17.0,1.0,True,1.0,True,0,6,"451    1
Name: response_code, dtype: int64","451    164125
Name: rlength, dtype: int64","451    True
Name: url_after_redirects, dtype: bool","451    http://2010-kpss.blogspot.com.tr/2008/03/adsen...
Name: url, dtype: object","371    True
Name: domain_malicious, dtype: bool",N,25,0.47915871934839205,0,0,0,0,N,1,2,71.42308,3.0,0.0,6.973428200000001,0.0,81,1,3,0,0,0,1000000.0,False
1441,basyasedi.blogspot.com.es,25488000.0,11.0,11.0,1.0,2019-10-22 23:18:18,2019-11-13 01:33:20,878.0,18.0,1.0,True,1.0,True,0,6,"209    1
Name: response_code, dtype: int64","209    52772
Name: rlength, dtype: int64","209    True
Name: url_after_redirects, dtype: bool","209    http://basyasedi.blogspot.com.es/2012/10/blog-...
Name: url, dtype: object","187    True
Name: domain_malicious, dtype: bool",N,25,0.4629331572230993,0,0,0,1,N,0,2,59.6,3.0,0.0,0.8,0.0,81,1,3,0,0,0,1000000.0,False
1442,board-4.blueweb.co.kr,43977600.0,6.0,3.0,0.5,2010-06-24 12:22:38,2020-09-29 14:14:43,122712.0,1.0,1.0,True,1.0,True,0,7,"415    1
Name: response_code, dtype: int64","415    546811
Name: rlength, dtype: int64","415    True
Name: url_after_redirects, dtype: bool","415    http://board-4.blueweb.co.kr/user/multimediapc...
Name: url, dtype: object","319    False
Name: domain_malicious, dtype: bool",N,21,0.45671956484458415,0,0,0,0,N,1,2,60.347828,5.0,0.0,6.062061,0.0,81,1,3,0,0,0,1000000.0,False
1443,mahasiswapadang.blogspot.com.es,0.0,1.0,1.0,1.0,2019-11-03 12:59:13,2019-11-03 12:59:13,2.0,1.0,1.0,True,1.0,True,0,6,"592    1
Name: response_code, dtype: int64","592    439998
Name: rlength, dtype: int64","592    True
Name: url_after_redirects, dtype: bool","592    http://mahasiswapadang.blogspot.com.es/2013/06...
Name: url, dtype: object","600    True
Name: domain_malicious, dtype: bool",N,31,0.47766398143497213,0,0,0,0,N,0,2,95.57143,3.0,0.0,3.9589732000000004,0.0,81,1,3,0,0,0,1000000.0,False
1444,imagensprafacebook.blogspot.com,40521600.0,29.0,29.0,1.0,,,,,,,,,0,9,"1103    1
Name: response_code, dtype: int64","1103    131349
Name: rlength, dtype: int64","1103    True
Name: url_after_redirects, dtype: bool","1103    http://imagensprafacebook.blogspot.com/2011/12
Name: url, dtype: object","435    True
Name: domain_malicious, dtype: bool",N,31,0.48877239907586506,0,1,0,1,N,0,1,76.12077,2.6570047999999997,0.0,15.305143,0.0,79,1,2,1,0,0,3899.1675,False
1445,machoalfaptl.blogspot.ru,41472000.0,8.0,8.0,1.0,2019-11-12 01:55:34,2019-11-12 01:55:34,2.0,1.0,1.0,True,1.0,True,0,6,"792    1
Name: response_code, dtype: int64","792    25264
Name: rlength, dtype: int64","792    True
Name: url_after_redirects, dtype: bool","792    http://machoalfaptl.blogspot.ru/2015/10/quem-n...
Name: url, dtype: object","607    True
Name: domain_malicious, dtype: bool",N,24,0.4675751972640999,0,0,0,0,N,0,1,65.76087,2.8695652000000003,0.0,10.185636,0.0,81,1,2,0,0,0,1000000.0,False
1446,androidcoolapp.blogspot.com,28512000.0,7.0,7.0,1.0,,,,,,,,,0,5,"1597    1
Name: response_code, dtype: int64","1597    181878
Name: rlength, dtype: int64","1597    True
Name: url_after_redirects, dtype: bool","1597    https://androidcoolapp.blogspot.com/2014/02/to...
Name: url, dtype: object","531    False
Name: domain_malicious, dtype: bool",N,27,0.45424676758608573,0,0,0,1,N,0,1,85.0,3.0,0.0,1.299038,0.0,82,1,2,0,0,0,1000000.0,False
1447,2013-hot-celebrity.blogspot.com,41817600.0,20.0,20.0,1.0,,,,,,,,,0,6,"1157    1
Name: response_code, dtype: int64","1157    34382
Name: rlength, dtype: int64","1157    True
Name: url_after_redirects, dtype: bool","1157    http://2013-hot-celebrity.blogspot.com/search/...
Name: url, dtype: object","365    True
Name: domain_malicious, dtype: bool",N,31,0.5194564305256111,0,0,0,0,N,2,1,62.47059,2.4117646,0.0,8.437435,0.0,82,1,2,0,0,0,1000000.0,False
1448,bestcheapsmp3players.blogspot.com,40348800.0,18.0,18.0,1.0,,,,,,,,,0,6,"613    1
Name: response_code, dtype: int64","613    56489
Name: rlength, dtype: int64","613    True
Name: url_after_redirects, dtype: bool","613    http://bestcheapsmp3players.blogspot.com/2012/...
Name: url, dtype: object","234    False
Name: domain_malicious, dtype: bool",N,33,0.48089103898471447,0,0,0,0,N,0,1,79.44444,2.6222222,0.0,19.544315,0.0,81,1,2,0,0,0,1000000.0,False
1449,dedijuniardi.blogspot.com,38275200.0,16.0,16.0,1.0,,,,,,,,,0,6,"787    1
Name: response_code, dtype: int64","787    127397
Name: rlength, dtype: int64","787    True
Name: url_after_redirects, dtype: bool","787    http://dedijuniardi.blogspot.com/2013/03/game-...
Name: url, dtype: object","346    True
Name: domain_malicious, dtype: bool",N,25,0.499158719348392,0,0,0,0,N,0,1,68.5,2.3333333,0.0,17.414074,0.0,81,1,2,0,0,0,1000000.0,False
1450,homepages.rootsweb.ancestry.com,,,,,2010-11-10 13:00:50,2016-07-05 20:46:57,2468576.0,1.0,9.0,True,2.0,None,0,6,"186    1
Name: response_code, dtype: int64","186    18391
Name: rlength, dtype: int64","186    True
Name: url_after_redirects, dtype: bool","186    https://homepages.rootsweb.ancestry.com/~dahli...
Name: url, dtype: object","16    False
Name: domain_malicious, dtype: bool",N,31,0.4760899483685892,0,0,0,0,N,0,2,55.386140000000005,2.09901,0.0,8.670169999999999,0.0,81,1,3,0,0,0,1000000.0,False
1451,nouvellescancer.blogspot.ru,43113600.0,14.0,14.0,1.0,2019-10-28 19:32:03,2019-10-28 19:32:03,2.0,1.0,1.0,True,1.0,True,0,6,"670    1
Name: response_code, dtype: int64","670    57536
Name: rlength, dtype: int64","670    True
Name: url_after_redirects, dtype: bool","670    http://nouvellescancer.blogspot.ru/2012/09/can...
Name: url, dtype: object","250    True
Name: domain_malicious, dtype: bool",N,27,0.4727652861046044,0,0,0,0,N,0,1,79.17390999999999,2.7826087000000004,0.0,14.318283,0.0,81,1,2,0,0,0,1000000.0,False
1452,aquascape-aquarium.blogspot.com,29116800.0,6.0,6.0,1.0,,,,,,,,,0,6,"1667    1
Name: response_code, dtype: int64","1667    61802
Name: rlength, dtype: int64","1667    True
Name: url_after_redirects, dtype: bool","1667    http://aquascape-aquarium.blogspot.com/2011/12...
Name: url, dtype: object","525    True
Name: domain_malicious, dtype: bool",N,31,0.4857284975640044,0,0,0,0,N,1,1,72.35714,2.7142856,0.0,14.240823,0.0,82,1,2,0,0,0,4608.2056,False
1453,barconz.blogspot.com,86400.0,2.0,2.0,1.0,,,,,,,,,0,6,"458    1
Name: response_code, dtype: int64","458    143170
Name: rlength, dtype: int64","458    True
Name: url_after_redirects, dtype: bool","458    https://barconz.blogspot.com/2013/11/manfaat-d...
Name: url, dtype: object","441    False
Name: domain_malicious, dtype: bool",N,20,0.4527410164862568,0,0,0,0,N,0,1,77.666664,3.0,0.0,0.0,0.0,81,1,2,0,0,0,1000000.0,False
1454,ejerciciosdelamemoria.blogspot.be,17712000.0,3.0,3.0,1.0,2019-11-04 12:32:39,2019-11-04 12:32:39,2.0,1.0,1.0,True,1.0,True,0,6,"1529    1
Name: response_code, dtype: int64","1529    21463
Name: rlength, dtype: int64","1529    True
Name: url_after_redirects, dtype: bool","1529    http://ejerciciosdelamemoria.blogspot.be/2012/...
Name: url, dtype: object","422    False
Name: domain_malicious, dtype: bool",N,33,0.47765333464978227,0,0,0,0,N,0,1,92.0,3.0,0.0,0.0,0.0,82,1,2,0,0,0,1000000.0,False
1455,webmoza.blogspot.com.es,33523200.0,10.0,9.0,0.9,2019-10-22 23:22:17,2019-11-13 01:54:08,922.0,18.0,1.0,True,1.0,True,0,5,"102    1
Name: response_code, dtype: int64","102    765672
Name: rlength, dtype: int64","102    True
Name: url_after_redirects, dtype: bool","102    http://webmoza.blogspot.com.es/search/label/%E...
Name: url, dtype: object","650    True
Name: domain_malicious, dtype: bool",N,23,0.45264694384587006,0,0,0,0,N,0,2,68.347824,3.0,0.0,34.13733,0.0,81,1,3,0,0,0,1000000.0,False
1456,bloggersemende.blogspot.com,0.0,1.0,1.0,1.0,,,,,,,,,0,5,"664    1
Name: response_code, dtype: int64","664    144873
Name: rlength, dtype: int64","664    True
Name: url_after_redirects, dtype: bool","664    http://bloggersemende.blogspot.com/2015/08/pen...
Name: url, dtype: object","605    True
Name: domain_malicious, dtype: bool",N,27,0.45197720809480285,0,0,0,0,N,0,1,82.0,3.0,0.0,0.0,0.0,81,1,2,0,0,0,1000000.0,False
1457,delta5.homepage.t-online.de,39657600.0,31.0,30.0,0.967741935484,2014-11-10 14:11:58,2020-09-18 03:12:17,629.0,1.0,2.0,True,1.0,None,0,6,"146    1
Name: response_code, dtype: int64","146    14
Name: rlength, dtype: int64","146    True
Name: url_after_redirects, dtype: bool","146    http://delta5.homepage.t-online.de/09yhbvt4
Name: url, dtype: object","154    False
Name: domain_malicious, dtype: bool",N,27,0.4630436865232739,0,0,1,0,N,1,2,41.4,1.0,0.0,3.2,0.0,75,1,3,0,0,0,1000000.0,False
1458,yassinenglish.blogspot.com,4752000.0,3.0,3.0,1.0,,,,,,,,,0,7,"1582    1
Name: response_code, dtype: int64","1582    74128
Name: rlength, dtype: int64","1582    True
Name: url_after_redirects, dtype: bool","1582    http://yassinenglish.blogspot.com/2014/08/engl...
Name: url, dtype: object","215    True
Name: domain_malicious, dtype: bool",N,26,0.4781564505003505,0,0,0,0,N,0,1,63.375,3.0,0.0,0.48412293,0.0,82,1,2,0,0,0,1000000.0,False
1459,figoapp.wordpress.com,42336000.0,47.0,47.0,1.0,,,,,,,,,0,10,"276    1
Name: response_code, dtype: int64","276    103204
Name: rlength, dtype: int64","276    True
Name: url_after_redirects, dtype: bool","276    https://figoapp.wordpress.com/category/banken/
Name: url, dtype: object","285    False
Name: domain_malicious, dtype: bool",N,21,0.45671956484458415,0,0,0,1,N,0,1,55.873417,3.506329,0.0,13.0198965,0.0,78,1,2,0,0,0,1000000.0,False
